OG,Description,Prevalence_Gut,Prevalence_Vaginal,Mean_per_1000_genes_Gut,Mean_per_1000_genes_Vaginal,log2FC_Vaginal_vs_Gut,Rank_biserial_Vaginal_vs_Gut,P_value,Q_value_BH,Significant_q<0.05,Higher_in
2DR9J,UPF0387 membrane protein YohO,0.011593591905564915,0.016539440203562347,0.0026204354494013893,0.0038968098492355076,0.43567894653633465,0.004958989311260709,0.24270656564915505,0.3000250155429775,False,Vaginal
COG2992,Mannosyl-glycoprotein endo-beta-N-acetylglucosamidase,0.03583473861720071,0.027989821882951668,0.017008097788011153,0.007902016955486492,-1.0164416423070548,-0.008234319821153524,0.24297233982754718,0.30020564705875696,False,Gut
2E9MC,Bacterial protein of unknown function (DUF903),0.022765598650927466,0.029262086513994926,0.0129573546356012,0.02387522213131423,0.8336838780467457,0.006839763311578206,0.24296494185602657,0.30020564705875696,False,Vaginal
COG3545,Serine hydrolase,0.04152613827993267,0.050890585241730256,0.02757009585020245,0.028403507080630587,0.04148236526338112,0.009112354054297667,0.2428958362837872,0.30020564705875696,False,Vaginal
2E4AG,COG NOG32209 non supervised orthologous group,0.02613827993254635,0.019083969465648862,0.010520306709827836,0.009282185881502567,-0.16403212825238553,-0.007039292166025168,0.24303726633265577,0.30023658356899724,False,Gut
293QI,"Putative binding domain, N-terminal",0.011593591905564915,0.016539440203562347,0.008955450605914399,0.0117098776160979,0.35239161650970113,0.004953357448433504,0.24324202965079367,0.3004402292716646,False,Vaginal
2BFN9,"Psort location Cytoplasmic, score 8.96",0.024662731871838088,0.017811704834605604,0.012973926371005832,0.00879244836459596,-0.5129959227998752,-0.006832790529030408,0.24344565088648096,0.3006423977395475,False,Gut
COG1146,4Fe-4S binding domain protein,0.3684654300168741,0.3804071246819331,0.24494728114433403,0.25149801889788304,0.03792296181574342,0.022393895704336808,0.2449229000963301,0.3024171044988643,False,Vaginal
29094,Domain of unknown function (DUF1877),0.0181281618887015,0.024173027989821894,0.010574722717303312,0.014997461348982022,0.4668653478821209,0.0061068165922189,0.24537081642221947,0.30292047485813445,False,Vaginal
COG0859,heptosyltransferase,0.2415682967959501,0.22391857506361396,0.29286044410320167,0.2508537877757502,-0.22254474541731045,-0.019314607657617056,0.24549873258236943,0.30302869139840843,False,Gut
COG3698,Phosphodiester glycosidase,0.01791736930860032,0.024173027989821894,0.0070048182693707335,0.006846786983573719,-0.028766614159804072,0.006064979896931444,0.24640072742894248,0.30409219140148386,False,Vaginal
COG3463,Predicted membrane protein (DUF2079),0.043423271500843325,0.05216284987277351,0.024699959995437802,0.0373602658252377,0.5778466041168554,0.00922391857506355,0.24647095234007244,0.30412899315798775,False,Vaginal
COG1680,Beta-lactamase,0.46016020236089805,0.4707379134860032,0.46117287831603565,0.4914217296662552,0.09146182607024908,0.023663746679882802,0.24670670944494177,0.3043700052437431,False,Vaginal
28KI7,,0.02782462057335579,0.02035623409669212,0.011657066553247997,0.012913816606176057,0.1365751308402506,-0.007199666164626306,0.2468220730613888,0.30446242935645257,False,Gut
COG1127,ABC transporter,0.2653878583473851,0.2417302798982197,0.15865917791829012,0.14550441962960414,-0.12405130041860153,-0.019911585117292963,0.24691944030113278,0.3045326277480954,False,Gut
28JT8,,0.015598650927487339,0.010178117048346057,0.006722989963834142,0.0052014377849514785,-0.3165567577259707,-0.005389424541620058,0.24699733171768468,0.3045787869985276,False,Gut
COG3340,Belongs to the peptidase S51 family,0.20236087689713123,0.18447837150127264,0.14135941221026035,0.11244310936869899,-0.32756890006597633,-0.017972883385039218,0.24709277943467145,0.3046465767083984,False,Gut
2E3CA,Belongs to the UPF0509 family,0.011593591905564915,0.016539440203562347,0.002613394423549333,0.0035478788662888974,0.33183908612285473,0.004910179833425676,0.24737484729016668,0.30489078343109144,False,Vaginal
2DM3I,"Psort location OuterMembrane, score",0.07967959527824635,0.0890585241730279,0.03590210424285468,0.052395792881379355,0.5330229902960654,0.012170991937317854,0.24736236871514206,0.30489078343109144,False,Vaginal
2F4VJ,,0.018549747048903862,0.012722646310432573,0.009574257853554062,0.005428890436751259,-0.7179147432386194,-0.005878055687859596,0.2474123694960949,0.30489078343109144,False,Gut
2BPU9,"Psort location Cytoplasmic, score",0.021711635750421565,0.015267175572519089,0.016353926930524128,0.012194930777345498,-0.39527837767556556,-0.006354082188724242,0.24767739134999966,0.30516741278301646,False,Gut
2EGZP,YopX protein,0.04215851602023622,0.03307888040712469,0.02455039749450619,0.02124112224270193,-0.2001161503234087,-0.00880742890980013,0.2482223580328604,0.3057888197894174,False,Gut
COG3607,member of glyoxalase bleomycin resistance protein family,0.0170741989881956,0.022900763358778636,0.00592641228888844,0.008667621001060746,0.4810526510541367,0.005896292196061692,0.2483049341267044,0.3058404907824749,False,Vaginal
COG3797,Protein of unknown function (DUF1697),0.06028667790893802,0.06997455470737908,0.03525302581323264,0.06005547434883776,0.7520192428858837,0.010687130174340975,0.24900228851321904,0.30664858224705643,False,Vaginal
COG3770,"Murein endopeptidase that cleaves the D-alanyl-meso-2,6- diamino-pimelyl amide bond that connects peptidoglycan strands. Likely plays a role in the removal of murein from the sacculus",0.02803541315345697,0.0356234096692112,0.009616927587439341,0.01115653020445902,0.19536517642470114,0.007465168269333855,0.24904248482479818,0.30664858224705643,False,Vaginal
COG0271,Belongs to the BolA IbaG family,0.04321247892074214,0.05216284987277351,0.01351352562724883,0.017524092100249057,0.3520048135150033,0.009149631622534349,0.24937938976392748,0.30701319377708247,False,Vaginal
2C9DF,COG NOG19149 non supervised orthologous group,0.07820404721753811,0.06488549618320606,0.03657318394336673,0.03730850969327826,0.02796152721472659,-0.011760670502769854,0.25058703058958953,0.30840736214513176,False,Gut
COG5383,DUF1338,0.02698145025295107,0.03435114503816795,0.006865207260184993,0.008709404211608048,0.3038979883651301,0.007304794270732717,0.25059378595451387,0.30840736214513176,False,Vaginal
2EBE4,COG NOG27987 non supervised orthologous group,0.04258010118043859,0.050890585241730256,0.019408261123996476,0.029893311527351446,0.5981412616834935,0.009041553493042143,0.2512993759849764,0.3092251762365404,False,Vaginal
COG0482,"Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34",0.8908094435075559,0.812977099236635,0.5775563065310443,0.624377453971891,0.11226983552707555,0.025460042737793342,0.25180568101456335,0.30979754184318703,False,Vaginal
COG5609,Uncharacterized conserved protein (DUF2294),0.012436762225969636,0.0076335877862595426,0.0052480942531735846,0.00444508656510288,-0.1984612319976333,-0.004754901329763306,0.25203818567963643,0.31003291773339164,False,Gut
COG3766,membrane,0.02719224283305225,0.03435114503816795,0.012110399855678052,0.0159229176489027,0.36826663512122293,0.007296480568464103,0.25261494348622593,0.3106916143171279,False,Vaginal
2DS6F,Protein of unknown function (DUF1492),0.012436762225969636,0.0076335877862595426,0.007365350277540528,0.006577021613749754,-0.14279508743407338,-0.0047479285472153965,0.2527343601436478,0.31078770279386325,False,Gut
2DBC6,COG NOG34358 non supervised orthologous group,0.10286677908937579,0.08651399491094139,0.07367135919933951,0.08030703652179298,0.12282522045519899,-0.013270009740440902,0.2527972372284364,0.3108142444656061,False,Gut
COG3320,Male sterility protein,0.020025295109612123,0.01399491094147583,0.006000059002763073,0.004002724166894978,-0.4846531731821879,-0.00603279782363364,0.2533443007109184,0.31143598749813534,False,Gut
2DBMG,"Phage integrase, N-terminal SAM-like domain",0.020025295109612123,0.01399491094147583,0.005048189243492908,0.003673708893117622,-0.37193540401721586,-0.006026361408974057,0.25385108907306986,0.3120080253842255,False,Gut
COG3881,protein conserved in bacteria,0.06513490725126515,0.07251908396946559,0.04013337643928857,0.10003455878497869,1.2964674443576547,0.010930373011684313,0.25400914461873236,0.31215131943595076,False,Vaginal
COG5153,multivesicular body membrane disassembly,0.020446880269814484,0.02671755725190841,0.016463856098431772,0.02123950827098623,0.3487527418186261,0.006344695750678975,0.25435089847049286,0.3125202763283382,False,Vaginal
COG3449,"PFAM Bacterial transcription activator, effector binding",0.04026138279932557,0.03180661577608144,0.013786253744777904,0.011597263851033195,-0.2311461648204926,-0.00850223558135843,0.2546483709363394,0.312834713242668,False,Gut
COG4249,Peptidase C14 caspase catalytic subunit p20,0.10560708263069109,0.0916030534351144,0.06399477489833,0.06401141488728262,0.00036931210295541096,-0.013392837986861084,0.25481790211896393,0.31299189772347286,False,Gut
COG4097,FAD-binding domain,0.03182967959527822,0.039440203562340966,0.02130129844930527,0.027262987248323413,0.3417862482925655,0.007825071122381955,0.2548736467914816,0.31300929016144263,False,Vaginal
2EEW2,Protein of unknown function (DUF3796),0.012436762225969636,0.0076335877862595426,0.00577723606885681,0.006546163738453749,0.15504637925867337,-0.004724864728018585,0.2550466322121183,0.31311955646071027,False,Gut
COG3788,"relative of glutathione S-transferase, MAPEG superfamily",0.019182124789207403,0.025445292620865152,0.005026881583348784,0.006064667996923676,0.22921004401894085,0.006148921471450297,0.25501781984337435,0.31311955646071027,False,Vaginal
2AECN,COG NOG28211 non supervised orthologous group,0.010750421585160194,0.0063613231552162855,0.003246802912262264,0.0018572537515976362,-0.5717479897801325,-0.004387221142334918,0.25525866189505086,0.31332875865688975,False,Gut
COG2404,DHHA1 domain,0.04300168634064096,0.03435114503816795,0.03015948381309609,0.02101594015358223,-0.5011228805145581,-0.008765324030568733,0.2554655963803545,0.31353163932087535,False,Gut
2DM53,"Psort location CytoplasmicMembrane, score",0.012858347386171996,0.017811704834605604,0.008164057572380133,0.01596995599744287,0.8889243966354623,0.0050617037618698735,0.2558900201721305,0.3140013338499553,False,Vaginal
COG0505,Belongs to the CarA family,0.7403035413153355,0.6246819338422354,0.42300569492267553,0.42723282001567237,0.014311726855357025,-0.024993670858918127,0.25594537919846916,0.31401807159362305,False,Gut
COG0814,Spore germination protein,0.13322091062394525,0.14249363867684478,0.10754144495370052,0.15768753473725783,0.5479427859422604,0.014979950568335454,0.2560115432637232,0.3140480583679994,False,Vaginal
2CG1Y,Protein of unknown function (DUF1573),0.12120573355817817,0.13613231552162844,0.10720567974651994,0.12017893879339654,0.16336274792457295,0.014415691549845677,0.2563613067509988,0.31442586865158345,False,Vaginal
2DBM4,,0.013912310286677897,0.008905852417302799,0.0091891936607786,0.0068392851807094895,-0.37824587149373035,-0.004982321314401683,0.25706727198900636,0.3152403643306046,False,Gut
2DBAP,KDGP aldolase,0.04068296795952794,0.03180661577608144,0.01316571118631583,0.012891923194404324,-0.028156694221869664,-0.00849419006303398,0.2572022971149175,0.3153545675816882,False,Gut
COG4021,tRNAHis guanylyltransferase,0.010750421585160194,0.0063613231552162855,0.005947879597269603,0.004691446397002013,-0.28777741444083393,-0.004368448266244385,0.257297927186629,0.31542043940289194,False,Gut
2EJ3B,,0.013912310286677897,0.008905852417302799,0.010889149703052077,0.006859930550891495,-0.5970570688219443,-0.0049764212676304265,0.25763111689217433,0.3157774656973451,False,Gut
29WU9,"Psort location Cytoplasmic, score 8.96",0.010750421585160194,0.0063613231552162855,0.0044591934157551865,0.0037103249515971905,-0.21286122115919986,-0.00436093911580826,0.2581167898108473,0.3163212433907925,False,Gut
COG1784,Tripartite tricarboxylate transporter TctA family,0.010750421585160194,0.0063613231552162855,0.005417443414281648,0.004265013801140979,-0.2855613569316696,-0.004358793644255066,0.2583510824619446,0.3165568285350899,False,Gut
COG4396,Bacteriophage Mu Gam like protein,0.021500843170320385,0.015267175572519089,0.010663273072752427,0.009635393052122562,-0.1330993579587274,-0.00617842170530658,0.25895430570982125,0.317244313000948,False,Gut
COG3839,PFAM ABC transporter related,0.04194772344013504,0.03307888040712469,0.02909752183807342,0.029283644044458816,0.008894112283989276,-0.008584031684323867,0.259411260458707,0.31775240967822416,False,Gut
COG4403,Lanthionine synthetase C-like protein,0.04363406408094451,0.03435114503816795,0.02282044008734423,0.02363952355855709,0.04877429214649438,-0.008740114739818616,0.2597758369025034,0.3181472053962159,False,Gut
2C31A,"Psort location CytoplasmicMembrane, score 10.00",0.021290050590219205,0.015267175572519089,0.010694735646628595,0.004996540513966957,-0.9636569153180614,-0.006135512274242805,0.26021943169052686,0.31863863060592085,False,Gut
COG3609,addiction module antidote protein,0.02592748735244517,0.03307888040712469,0.014014947881736186,0.01578405228649536,0.16069161021182432,0.007021055657822961,0.2603019131573143,0.3186877846999195,False,Vaginal
COG4174,Binding-protein-dependent transport system inner membrane component,0.03583473861720071,0.044529262086513983,0.016832583641404487,0.01422736092798062,-0.2278498120523181,0.008178001192882256,0.26119582667273467,0.3197301979778296,False,Vaginal
COG3586,endonuclease activity,0.012225969645868456,0.0076335877862595426,0.0074393773791542744,0.003293113922450399,-0.975112110267027,-0.0046272457723482985,0.2613387227399194,0.31985310017290625,False,Gut
COG3161,"Removes the pyruvyl group from chorismate, with concomitant aromatization of the ring, to provide 4- hydroxybenzoate (4HB) for the ubiquinone pathway",0.0398397976391232,0.04834605597964375,0.011999700827794734,0.014529975646539371,0.25657714557774003,0.008580545293049857,0.2616268593205301,0.32015369372551294,False,Vaginal
2CV27,Putative HNHc nuclease,0.022976391231028646,0.016539440203562347,0.011981804416722155,0.009666804661302889,-0.28336285746163536,-0.006345500302511464,0.2620521651187613,0.3206220167179643,False,Gut
2C5R7,,0.012225969645868456,0.0076335877862595426,0.005857670456901883,0.002967434959603467,-0.7895120053619203,-0.004610081999922744,0.2631119984452661,0.3218583575205398,False,Gut
COG3196,"Psort location Cytoplasmic, score",0.02740303541315343,0.02035623409669212,0.012259283648207633,0.010789747125998676,-0.16947005908184687,-0.006910563872833619,0.2631481775184539,0.3218583575205398,False,Gut
COG3562,Capsule polysaccharide biosynthesis protein,0.018338954468802682,0.012722646310432573,0.008561205893807787,0.004988763878480928,-0.674934335897132,-0.005653317542662739,0.2635455559258212,0.32229202265697093,False,Gut
2EGMG,Cysteine-rich CPCC,0.012225969645868456,0.0076335877862595426,0.009039349323390825,0.005862181099579666,-0.5489266618376347,-0.004605254688928029,0.2636122257612674,0.32232118637184204,False,Gut
COG1995,Belongs to the PdxA family,0.27297639123102846,0.24045801526717644,0.14066623826595007,0.14191023527005667,0.012613268541151322,-0.01938460366703998,0.26370322733190565,0.3223800864263852,False,Gut
2E0RG,Protein of unknown function (DUF2593),0.019392917369308583,0.025445292620865152,0.004561506110335327,0.006259799618533716,0.38445409639188394,0.006062566241434197,0.26384893984992797,0.32250584122286585,False,Vaginal
COG5004,Phage Tail Protein X,0.038364249578414916,0.030534351145038184,0.016606013023809835,0.010665496599911914,-0.5938205159938557,-0.008147964591137535,0.2640695041944947,0.32272303264685204,False,Gut
COG0384,Phenazine biosynthesis-like protein,0.13849072512647467,0.1501272264631044,0.07380896186567834,0.09524936426086236,0.36356590099437563,0.014974586889452413,0.2645138656296746,0.32321361470690924,False,Vaginal
2EHEM,Protein of unknown function (DUF2508),0.012225969645868456,0.0076335877862595426,0.004799622291274407,0.0028657384217680337,-0.5852149259577664,-0.00459560006693871,0.2646146467879985,0.32328427956066624,False,Gut
2ENSY,,0.012225969645868456,0.0076335877862595426,0.005886925923819554,0.0035800360334208676,-0.5885012106343059,-0.0045934545953855155,0.264837763356091,0.3235043565045922,False,Gut
COG1767,ATP:dephospho-CoA triphosphoribosyl transferase,0.11846543001686287,0.12849872773536883,0.059014263865955215,0.08292364362752036,0.4837718818610554,0.01398364721582146,0.26498487987928987,0.323631541595232,False,Vaginal
COG0327,NIF3 (NGG1p interacting factor 3),0.7908937605396112,0.7264631043256946,0.45930446273216147,0.47595814962973176,0.05127425367350732,0.02463215890220516,0.2654720586407886,0.3241739431196002,False,Vaginal
COG1109,Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate,0.9704890387857902,0.950381679389305,1.3161206095174849,1.393645683180931,0.0825111845165249,0.024729509673931283,0.26607668816313634,0.3248595672025835,False,Vaginal
COG3726,Bacterial virulence factor haemolysin,0.02613827993254635,0.03307888040712469,0.007681131291623898,0.010055400635636709,0.3487963412933909,0.006950255096567659,0.2666946117824096,0.32556119735423245,False,Vaginal
COG3739,Protein of unknown function (DUF817),0.022976391231028646,0.016539440203562347,0.007006257166981513,0.006196810865142784,-0.15377021262558394,-0.006282208891692287,0.2668410006791738,0.3256557188191017,False,Gut
2E30J,ParD-like antitoxin of type II bacterial toxin-antitoxin system,0.013912310286677897,0.019083969465648862,0.0033332049976835415,0.004403398850527021,0.31843268801995217,0.005137868002008217,0.2668585722965616,0.3256557188191017,False,Vaginal
COG2307,A predicted alpha-helical domain with a conserved ER motif.,0.048060708263069365,0.039440203562340966,0.025741693353591145,0.01765741101326956,-0.5193420183370532,-0.009021707881175178,0.2677735636353872,0.32671934081432313,False,Gut
COG3057,"Negative regulator of replication initiation, which contributes to regulation of DNA replication and ensures that replication initiation occurs exactly once per chromosome per cell cycle. Binds to pairs of hemimethylated GATC sequences in the oriC region, thus preventing assembly of replication proteins and re- initiation at newly replicated origins. Repression is relieved when the region becomes fully methylated",0.030775716694772314,0.03816793893129771,0.009221960215832875,0.012604675730037384,0.41243068864369087,0.007486622984865798,0.26822949908109517,0.32722259960833117,False,Vaginal
2BAHE,,0.022976391231028646,0.016539440203562347,0.009523215656572279,0.00992714733918671,0.05434119063230427,-0.006256463233053955,0.2688061193508444,0.327819776466916,False,Gut
COG4812,Cobalamin adenosyltransferase,0.05396290050590251,0.044529262086513983,0.025072197855571143,0.020116106359253174,-0.30416836767408856,-0.009514361786577052,0.2687959109584295,0.327819776466916,False,Gut
2AJY2,Domain of unknown function (DUF4312),0.024030354131534547,0.030534351145038184,0.005974643482167743,0.008510437431991862,0.4473922256604327,0.00663969808924314,0.2691433672993305,0.32817789173206885,False,Vaginal
28NJF,Protein of unknown function (DUF1198),0.018338954468802682,0.024173027989821894,0.004252126676089376,0.005633947573021388,0.3369658977684859,0.005832196233410247,0.26947172250029494,0.32852504944277944,False,Vaginal
2E73S,Protein of unknown function (DUF4089),0.009696458684654293,0.01399491094147583,0.002307927643996165,0.003323412548616758,0.3862428295868704,0.0042941613137150725,0.2696690648133452,0.3287123968987934,False,Vaginal
2ATIR,Domain of unknown function (DUF4268),0.011804384485666095,0.016539440203562347,0.004031576729400345,0.005796641038854836,0.43381136592485164,0.004718428313359002,0.26977126732756074,0.32875178430538093,False,Vaginal
COG3399,Protein conserved in bacteria,0.009696458684654293,0.01399491094147583,0.007491163792255031,0.010926760566934732,0.49016803806357473,0.004293088577938642,0.2697887301254601,0.32875178430538093,False,Vaginal
28S3E,,0.019814502529510943,0.01399491094147583,0.009536795908084974,0.008722118223140297,-0.11609364748591118,-0.005795991400949996,0.2702280003097076,0.329233758227771,False,Gut
2E4IF,Domain of unknown function (DUF4321),0.014123102866779078,0.019083969465648862,0.008327576330767193,0.016116807861436978,0.8758395102399313,0.005130627035516033,0.2704269996733212,0.3294228882571757,False,Vaginal
COG3780,Cro/C1-type HTH DNA-binding domain,0.021290050590219205,0.015267175572519089,0.012196195135873937,0.008955032633572132,-0.40662406635144743,-0.005993374783843763,0.27142400987026727,0.33058390328373816,False,Gut
COG0555,PFAM binding-protein-dependent transport systems inner membrane component,0.09696458684654284,0.08396946564885488,0.04317874247983006,0.039544497202647605,-0.12384623220492538,-0.012445612296126618,0.271500851717015,0.3306239946406685,False,Gut
COG3808,Sodium pump that utilizes the energy of pyrophosphate hydrolysis as the driving force for Na( ) movement across the membrane,0.30501686340641154,0.258269720101782,0.16788487232112134,0.1826104089040285,0.12060774160079536,-0.01977910224888324,0.27159506917499865,0.3306852290003583,False,Gut
COG3166,fimbrial assembly,0.07272344013490752,0.062340966921119546,0.029910278860859178,0.023590005989634365,-0.3300145833587737,-0.01090006822599543,0.2716887341869705,0.3307457710214017,False,Gut
COG0767,Permease MlaE,0.2603288364249562,0.23918575063613318,0.16424165945364494,0.14373997789128617,-0.1911139974171239,-0.01869751640213002,0.27379693144807804,0.33325832842976766,False,Gut
2AEGM,,0.019814502529510943,0.01399491094147583,0.011788842268352012,0.009933379371822591,-0.22614627865028697,-0.005739940956622891,0.27488804498243513,0.33453230631896347,False,Gut
COG1299,"Phosphotransferase system, EIIC",0.3962900505902331,0.39058524173027903,0.3071446882368769,0.3895351386752085,0.3418444394059724,0.021415828860025243,0.2752110870881006,0.3348712984985666,False,Vaginal
COG0714,associated with various cellular activities,0.6174114671163656,0.5890585241730246,0.5838327131001235,0.5734549728553116,-0.025830196444008045,-0.023525363764701823,0.2757426472880462,0.33545309429810877,False,Gut
COG4650,"regulates genes involved in forming a 2',3'-cyclic phosphodiester on RNA",0.01728499156829678,0.022900763358778636,0.005881967750805833,0.007963456858789937,0.3812340997433343,0.005593780707061624,0.275778364224352,0.33545309429810877,False,Vaginal
COG1212,Activates KDO (a required 8-carbon sugar) for incorporation into bacterial lipopolysaccharide in Gram-negative bacteria,0.26264755480606944,0.24045801526717644,0.1406909641604762,0.13547152584705435,-0.0541477875290528,-0.018674184398989047,0.275847247114792,0.3354826674798901,False,Gut
COG3724,"Catalyzes the hydrolysis of N(2)-succinylarginine into N(2)-succinylornithine, ammonia and CO(2)",0.024030354131534547,0.030534351145038184,0.006087433623934096,0.008710275987358929,0.4542489819661001,0.006543151869349284,0.27616768391903457,0.33581811904015724,False,Vaginal
2D0NU,Protein of unknown function (DUF2526),0.01728499156829678,0.022900763358778636,0.004135913498307944,0.005361082946481191,0.3086514948701404,0.005585198820848847,0.27651572261956237,0.3361870205390803,False,Vaginal
28NYH,Belongs to the UPF0403 family,0.018549747048903862,0.024173027989821894,0.008885460290725863,0.015539362252558959,0.7425235581949994,0.005770245742311664,0.27680213222352923,0.33648088650621844,False,Vaginal
2DB8M,,0.024241146711635728,0.017811704834605604,0.012896954992242573,0.011526035663990769,-0.14983891220892834,-0.006315731884710907,0.2773572327025634,0.3370468018327728,False,Gut
COG0159,The alpha subunit is responsible for the aldol cleavage of indoleglycerol phosphate to indole and glyceraldehyde 3- phosphate,0.3773187183811247,0.37277353689567366,0.18177166207141493,0.21924986585684592,0.269098736150242,0.021028034876785506,0.2773414382103726,0.3370468018327728,False,Vaginal
COG3031,protein transport across the cell outer membrane,0.020657672849915664,0.02671755725190841,0.007096795712698291,0.007738209046186238,0.10998654224816697,0.006070075391870322,0.27747292655741185,0.3371329650036544,False,Vaginal
28HGR,Protein of unknown function (DUF3388),0.01686340640809442,0.011450381679389315,0.004925055975586629,0.004933427071411255,0.0020368440703895196,-0.0052628417199815924,0.2775654613028561,0.337190966305132,False,Gut
COG1508,RNA polymerase,0.34717537942665244,0.3015267175572522,0.17338848644008867,0.1822020766417529,0.07113106388151644,-0.020383052491107057,0.27780070017615344,0.3374222801720037,False,Gut
28TJB,COG NOG35229 non supervised orthologous group,0.02719224283305225,0.02035623409669212,0.013343500087289609,0.01130126777355716,-0.22159010412302324,-0.00667858476114469,0.2779037056844238,0.3374929320243075,False,Gut
COG3208,Thioesterase domain,0.03646711635750426,0.044529262086513983,0.020167450155708623,0.022451209411619707,0.14781483459268147,0.007946826633025594,0.27827490429747914,0.33788920868642125,False,Vaginal
COG1049,"Involved in the catabolism of short chain fatty acids (SCFA) via the tricarboxylic acid (TCA)(acetyl degradation route) and the 2-methylcitrate cycle I (propionate degradation route). Catalyzes the reversible isomerization of citrate to isocitrate via cis-aconitate. Also catalyzes the hydration of 2-methyl-cis- aconitate to yield (2R,3S)-2-methylisocitrate. The apo form of AcnB functions as a RNA-binding regulatory protein. During oxidative stress inactive AcnB apo-enzyme without iron sulfur clusters binds the acnB mRNA 3' UTRs (untranslated regions), stabilizes acnB mRNA and increases AcnB synthesis, thus mediating a post-transcriptional positive autoregulatory switch. AcnB also decreases the stability of the sodA transcript",0.05164418212478949,0.06106870229007629,0.019925206630643295,0.025123782482053263,0.32012193184357846,0.009336019463717982,0.27943036171641855,0.33923747300636814,False,Vaginal
28M15,Domain of unknown function (DUF4831),0.10982293423271462,0.09287531806615766,0.055035658378319724,0.05872065912105123,0.09188490757117695,-0.01291868877360558,0.2797234456767591,0.33953852211078306,False,Gut
2C080,"Psort location Cytoplasmic, score",0.022765598650927466,0.016539440203562347,0.012932450293556108,0.011864642043339124,-0.11503769149387132,-0.006079193645971426,0.2806700398105565,0.3406326007181649,False,Gut
COG4319,SnoaL-like domain,0.047639123102867,0.039440203562340966,0.02099491552501783,0.013832453044859628,-0.5684128446970179,-0.008744673866869168,0.2809682789286282,0.34093958334608804,False,Gut
COG1286,Colicin V production protein,0.3357925801011874,0.30661577608142515,0.19342216637961696,0.19707674120827987,0.026866772128405103,-0.02002878150088605,0.28216967977360063,0.3423422275396344,False,Gut
2DF7E,Protein of unknown function (DUF2002),0.019603709949409763,0.025445292620865152,0.004586584625994124,0.006257867744161869,0.3775792107277484,0.0058517736613330484,0.2829105164347576,0.34313043138969074,False,Vaginal
2DNQE,Protein of unknown function (DUF1656),0.019603709949409763,0.025445292620865152,0.004641895042463276,0.006390407519167391,0.38947409176214415,0.0058517736613330484,0.2829105164347576,0.34313043138969074,False,Vaginal
arCOG06613,AIPR protein,0.037099494097807814,0.029262086513994926,0.02053811116768633,0.016989970665041328,-0.25969890100416654,-0.007703851979626641,0.2829697086441998,0.34314693039550376,False,Gut
COG1480,membrane-associated HD superfamily hydrolase,0.25822091062394414,0.22391857506361396,0.14064696400917093,0.15001827641654686,0.09242347679794746,-0.018201912473342463,0.28400099667686995,0.34431856778849135,False,Gut
28KNH,"Psort location Cytoplasmic, score",0.014123102866779078,0.019083969465648862,0.00794769611436381,0.011958780007884548,0.5343417385614044,0.00498741680934045,0.28402736646721705,0.34431856778849135,False,Vaginal
2E38H,"DNA binding domain, excisionase family",0.03414839797639124,0.02671755725190841,0.026636774823427533,0.017596093620763843,-0.5715896707300314,-0.007380958510871061,0.28411196557691665,0.34436566262438834,False,Gut
28PF7,Biofilm formation regulator YbaJ,0.022554806070826286,0.029262086513994926,0.008792118974324067,0.007383836976717569,-0.22401042287675585,0.006249490450506157,0.2842427298837995,0.3444686890734759,False,Vaginal
COG3483,Heme-dependent dioxygenase that catalyzes the oxidative cleavage of the L-tryptophan (L-Trp) pyrrole ring and converts L- tryptophan to N-formyl-L-kynurenine. Catalyzes the oxidative cleavage of the indole moiety,0.012015177065767275,0.0076335877862595426,0.0031192978326240336,0.002292415436694663,-0.3232520530364716,-0.004375152864848131,0.2844691228239319,0.3446875543296419,False,Gut
28I7P,Protein of unknown function (DUF3800),0.022554806070826286,0.016539440203562347,0.011984803083404848,0.009399935947129711,-0.32024949260196806,-0.005986133817351691,0.2861433996838335,0.3466604489651078,False,Gut
COG1830,"COG COG1830 DhnA-type fructose-1,6-bisphosphate aldolase and related enzymes",0.13596121416526055,0.11832061068702275,0.07038410242468658,0.07508530195470191,0.09201496790979878,-0.013994374573587542,0.28694994566123677,0.3475816287402847,False,Gut
2FIKR,"Psort location CytoplasmicMembrane, score",0.013069139966273177,0.017811704834605604,0.008027192645464233,0.012280199641577439,0.5569275341464368,0.004773406021909565,0.2871166850759891,0.3477276409600917,False,Vaginal
COG3248,Nucleoside-specific channel-forming protein Tsx,0.02529510961214163,0.03180661577608144,0.007623378095721611,0.010009676928323623,0.3524470925044554,0.006547979180343999,0.2874099065221609,0.34802676422012635,False,Vaginal
28YFF,,0.01665261382799324,0.011450381679389315,0.0058959296259929505,0.005564637679901309,-0.0710296645042126,-0.005116681470420437,0.2884479670155222,0.34922757724398196,False,Gut
2DR75,Protein of unknown function (DUF1659),0.038785834738617284,0.030534351145038184,0.02502833004007728,0.02518385665958679,0.00859485727396545,-0.007778675300044169,0.28857141988297286,0.3493208551719422,False,Gut
28NEG,Staygreen protein,0.012015177065767275,0.0076335877862595426,0.00550695253054602,0.0043606028135591696,-0.27958678446593366,-0.004334925273225765,0.28892088709256714,0.34968765350470377,False,Gut
